125
87
101
102
85
127
69
101
101
102
119
76
85
118
102
101
93
85
119
86
101
109
87
126
77
86
135
77
109
101
85
119
85
94
117
87
117
93
77
128
85
101
109
87
118
85
85
128
85
110
94
88
125
85
95
110
96
117
85
85
127
85
102
101
87
125
85
86
126
77
117
93
88
124
85
93
119
78
125
85
85
127
77
109
102
103
244
100
85
119
86
117
84
87
125
85
103
215
134
117
85
87
125
86
109
93
87
125
86
93
119
77
125
85
89
126
85
101
104
85
125
86
88
118
85
118
95
85
125
77
103
109
85
125
85
79
133
85
102
103
85
117
85
95
118
85
117
95
77
125
86
103
109
85
120
84
94
116
85
109
103
77
126
85
95
117
85
117
88
85
125
85
103
101
85
126
87
85
125
80
117
93
85
126
21
8
110
85
125
89
77
125
85
112
101
85
126
87
85
118
85
119
93
85
245
111
102
109
77
125
151
173
117
86
119
173
157
125
79
102
109
85
127
85
77
125
96
101
101
101
238
101
92
117
78
127
93
85
